TimeStamp,h_d,v_d,psi_dot_d,theta_hat,theta_dot_hat,v_hat,psi_dot_hat,tau_RW,tau_LW
3417,0.186349,0.00122106,0.003663,-0.153409,0.0935379,-0.0753172,0.0170092,0.112793,-0.112793
3429,0.186429,0.00122106,0.003663,-0.150732,0.259883,-0.10719,-0.147646,0.0850028,-0.0843527
3441,0.186508,0.00122106,0.00549451,-0.105405,0.410579,-0.14823,-0.0568535,0.053582,-0.0844037
3453,0.186508,0.00122106,0.00549451,-0.119689,0.443751,-0.176963,-0.0631968,0.0164149,-0.0284596
3465,0.186508,0.00122106,0.00549451,-0.122607,0.405923,-0.195812,0.00857824,0.0264191,-0.0399011
3477,0.186587,0.00122106,0.00549451,-0.0746408,0.349108,-0.193509,-0.0586275,0.0411788,-0.0410789
3489,0.186587,0.00122106,0.00549451,-0.0714955,0.287587,-0.183569,0.00166786,0.00280169,-0.0149292
3501,0.186587,0.00122106,0.00549451,-0.100536,0.199928,-0.182929,-0.0314015,0.0112652,-0.0119254
3513,0.186587,0.00122106,0.00549451,-0.105726,0.113103,-0.176916,0.036229,0.0391307,-0.0470163
3525,0.186587,0.00122106,0.00549451,-0.0996202,0.017904,-0.160904,0.0372688,0.0576413,-0.0529047
3537,0.186587,0.00122106,0.00549451,-0.0919942,-0.0319351,-0.154721,0.0330992,0.0607883,-0.0560405
3549,0.186508,0.00122106,0.00549451,-0.0936514,0.0367046,-0.162114,0.00956009,0.0587515,-0.0548261
3561,0.186508,0.00122106,0.00549451,-0.140196,0.0285867,-0.170047,0.0274925,0.0517521,-0.0521602
3573,0.186429,0.00122106,0.003663,-0.135822,0.0505855,-0.177019,0.0425853,0.0913315,-0.088861
3585,0.186349,0.00122106,0.003663,-0.135148,0.0762671,-0.183706,0.0546559,0.0879244,-0.0824033
3597,0.186349,0.00122106,0.003663,-0.144615,0.133844,-0.203913,-0.0284678,0.0867194,-0.0787861
3609,0.185317,0.00366306,0.003663,-0.161141,0.229176,-0.22192,0.00063831,0.0824792,-0.090567
3621,0.185317,0.00366306,0.003663,-0.17541,0.347915,-0.246117,-0.029291,0.090655,-0.0931556
3633,0.185317,0.00366306,0.003663,-0.162673,0.456578,-0.27042,-0.0237228,0.0896092,-0.0977734
3645,0.183968,0.00366306,0.003663,-0.133869,0.539166,-0.294714,-0.0822282,0.0720668,-0.0785898
3657,0.183889,0.00122106,0.003663,-0.104636,0.685872,-0.315454,-0.0601874,0.0384681,-0.0554777
3669,0.183889,0.00122106,0.003663,-0.0437718,0.789563,-0.330163,-0.040183,0.00589732,-0.017646
3681,0.182698,0.00122106,0.003663,-0.0172787,0.72091,-0.340713,0.0314139,-0.0473538,0.040914
3693,0.181667,0.00122106,0.00549451,-0.0286035,0.491674,-0.343556,0.0169649,-0.0527519,0.0599576
3705,0.181667,0.00122106,0.00549451,-0.0453828,0.180203,-0.316777,0.0937067,-0.0228068,0.0262033
3717,0.181587,0.00122106,0.003663,-0.0608029,-0.0740433,-0.263691,0.071915,0.0252722,-0.00809056
3729,0.180317,0.00122106,0.003663,0.011636,-0.158,-0.211574,0.114684,0.0544803,-0.042552
3741,0.180317,0.00122106,0.003663,0.123326,-0.165649,-0.17889,0.050282,0.00636403,0.0149643
3753,0.179286,0.00122106,0.003663,0.0905403,-0.170862,-0.181914,0.0603214,-0.0874238,0.0984549
3765,0.178254,0.00122106,0.003663,0.0302052,-0.44951,-0.184529,0.006221,-0.0601044,0.0724272
3777,0.178254,0.00122106,0.003663,0.00396218,-0.790037,-0.119432,0.0683705,0.00776651,-0.00795288
3789,0.176984,0.00122106,0.003663,0.0750219,-0.991576,-0.0616414,0.0327035,0.0600165,-0.0497371
3801,0.175714,0.00122106,0.003663,-0.12374,-0.907106,-0.0525016,-0.0708586,0.0163414,-0.0121928
3813,0.175714,0.00122106,0.003663,-0.180978,-0.910123,-0.0859602,-0.025567,0.112793,-0.112793
3825,0.174444,0.00122106,0.003663,-0.174717,-0.987508,-0.0825744,-0.0258454,0.112793,-0.112793
3837,0.174286,0.00122106,0.003663,-0.134523,-0.742682,-0.0898466,-0.130913,0.112793,-0.112793
3849,0.174286,0.00122106,0.003663,-0.179721,-0.508033,-0.123146,-0.259247,0.112793,-0.112793
3861,0.173175,0.00122106,0.003663,-0.205775,-0.338596,-0.152797,-0.229539,0.112793,-0.112793
3873,0.172143,0.00122106,0.003663,-0.234823,-0.202273,-0.188286,-0.157877,0.112793,-0.112793
3885,0.172143,0.00122106,0.003663,-0.250866,-0.115584,-0.236202,-0.229299,0.112793,-0.112793
3897,0.170873,0.00122106,0.003663,-0.140734,0.0715402,-0.269165,-0.241647,0.112793,-0.112793
3909,0.170873,0.00122106,0.003663,0.0944767,0.150862,-0.311657,-0.21515,0.0750011,-0.112793
3921,0.170873,0.00122106,0.003663,0.130234,0.282932,-0.34746,-0.25268,-0.102021,0.0619772
3933,0.169841,0.00122106,0.003663,-0.0721604,0.249066,-0.385286,-0.0399345,-0.112793,0.0943641
3945,0.169762,0.00122106,0.003663,-0.195198,-0.119663,-0.324361,-0.0263823,0.0385378,-0.0476504
3957,0.169762,0.00122106,0.003663,-0.211148,-0.571013,-0.246393,-0.0002036,0.112793,-0.112793
3969,0.16873,0.00122106,0.003663,-0.289647,-0.530425,-0.23793,0.115452,0.112793,-0.112793
3981,0.167381,0.00122106,0.003663,-0.272469,-0.51681,-0.266788,0.00990196,0.112793,-0.112793
3993,0.167381,0.00122106,0.003663,-0.294581,-0.356294,-0.303097,0.0949366,0.112793,-0.112793
4005,0.166508,0.00122106,0.003663,-0.0220614,-0.107024,-0.328664,-0.148133,0.112793,-0.112793
4017,0.165238,0.00122106,0.003663,-0.0692563,0.110964,-0.349287,-0.00548865,0.0200347,-0.0502263
4029,0.165238,0.00122106,0.003663,-0.170964,0.190437,-0.391759,-0.0400607,0.0512886,-0.054139
4041,0.164048,0.00122106,0.003663,-0.204438,0.0698907,-0.400309,0.0796993,0.112793,-0.112793
4053,0.163968,0.00122106,0.003663,-0.212745,0.0929879,-0.395898,0.0814895,0.112793,-0.112793
4065,0.163968,0.00122106,0.003663,-0.0890068,0.0939904,-0.437015,-0.0455199,0.112793,-0.112793
4077,0.162778,0.00122106,0.003663,-0.126152,0.390507,-0.459651,0.103702,0.0731577,-0.0843526
4089,0.161825,0.00122106,0.003663,-0.208064,0.603946,-0.479962,0.0839052,0.0908138,-0.0729668
4101,0.161825,0.00122106,0.003663,-0.155087,0.601004,-0.50014,0.0557079,0.112793,-0.112793
4113,0.160714,0.00122106,0.003663,-0.187728,0.615159,-0.515684,0.0689006,0.0930351,-0.0843828
4125,0.160635,0.00122106,0.003663,-0.291836,0.646433,-0.559831,0.11695,0.112793,-0.108126
4137,0.160635,0.00122106,0.003663,-0.425093,0.776147,-0.584546,0.0781021,0.112793,-0.112793
4149,0.160556,0.00122106,0.003663,-0.256993,1.01407,-0.602326,0.0355685,0.112793,-0.112793
4161,0.159524,0.00122106,0.003663,-0.179646,1.22607,-0.624073,0.0983456,0.112793,-0.112793
4173,0.159524,0.00122106,0.003663,-0.0223413,1.46687,-0.649613,-0.0969801,0.0722385,-0.0540849
4185,0.159524,0.00122106,0.003663,0.031742,1.5636,-0.694075,0.0710912,-0.0806729,0.0645675
4197,0.159444,0.00122106,0.003663,-0.207841,1.38894,-0.722684,-0.0127082,-0.108106,0.112793
4209,0.159444,0.00122106,0.003663,-0.199575,0.929465,-0.695911,0.103796,0.0772884,-0.0807623
4221,0.158492,0.00122106,0.003663,-0.113774,0.595978,-0.59703,0.230674,0.112793,-0.103523
4233,0.158413,0.00122106,0.003663,-0.0183769,0.841566,-0.585562,0.101544,0.0913244,-0.0484453
4245,0.158413,0.00122106,0.003663,-0.232123,1.0826,-0.629656,0.110715,-0.0136583,0.0340636
4257,0.158254,0.00122106,0.003663,-0.276091,1.12789,-0.637549,0.199311,0.112793,-0.106817
4269,0.157222,0.00122106,0.003663,-0.0981021,1.04112,-0.597647,0.213535,0.112793,-0.112793
4281,0.157222,0.00122106,0.003663,0.17516,1.24948,-0.623604,0.0784693,0.0395742,0.00165551
4293,0.157143,0.00122106,0.003663,0.136731,1.45569,-0.666382,0.13203,-0.112793,0.112793
4305,0.156984,0.00122106,0.003663,0.152159,1.35147,-0.688966,0.0530821,-0.112793,0.112793
4317,0.156984,0.00122106,0.003663,0.0808437,0.922194,-0.615356,0.204386,-0.112793,0.112793
4329,0.156032,0.00122106,0.003663,0.170441,0.414112,-0.547673,0.159331,-0.0780319,0.112793
4341,0.156032,0.00122106,0.003663,0.0949957,0.00306168,-0.487889,0.144049,-0.108882,0.112793
4353,0.156032,0.00122106,0.003663,0.0602179,-0.319359,-0.426017,0.127297,-0.0251144,0.0532029
4365,0.155952,0.00122106,0.003663,-0.0798869,-0.596718,-0.343439,0.253577,0.0209823,0.00239664
4377,0.155873,0.00122106,0.003663,0.0346954,-0.674373,-0.290164,0.156987,0.112793,-0.106597
4389,0.155873,0.00122106,0.003663,-0.0529021,-0.604828,-0.269539,0.0946648,0.0605612,-0.0327063
4401,0.154762,0.00122106,0.003663,-0.151302,-0.334817,-0.309436,0.0533943,0.109854,-0.0952667
4413,0.15373,0.00122106,0.003663,-0.230842,-0.132157,-0.323274,0.0789925,0.112793,-0.112793
4425,0.15373,0.00122106,0.003663,-0.017619,0.143857,-0.347453,-0.0383345,0.112793,-0.112793
4437,0.153571,0.00122106,0.003663,-0.0170812,0.458416,-0.37866,0.0264477,0.0141624,-0.0225118
4449,0.15246,0.00122106,0.003663,0.0440776,0.777788,-0.420811,-0.0711309,-0.00389581,0.00896023
4461,0.15246,0.00122106,0.003663,0.13663,0.844147,-0.41977,0.0338162,-0.0808328,0.0689778
4473,0.15246,0.00122106,0.003663,0.0395152,0.495821,-0.430345,0.0375981,-0.112793,0.112793
4485,0.152381,0.00122106,0.003663,0.127519,0.0799512,-0.429461,0.163692,-0.0412983,0.0494706
4497,0.152381,0.00122106,0.003663,0.339173,-0.187461,-0.334862,0.0406345,-0.0560802,0.0888186
4509,0.151349,0.00122106,0.003663,0.235255,-0.228143,-0.274759,0.0569245,-0.112793,0.112793
4521,0.150317,0.00122106,0.003663,-0.0517513,-0.566088,-0.222705,0.043543,-0.112793,0.112793
4533,0.150317,0.00122106,0.003663,-0.142846,-0.921879,-0.160072,0.167006,0.0977226,-0.0927783
4545,0.150317,0.00122106,0.003663,0.159427,-1.23173,-0.10189,0.0358233,0.112793,-0.112793
4557,0.149048,0.00122106,0.003663,0.0630567,-0.966763,-0.132821,-0.0910024,-0.00773897,0.0129772
4569,0.149048,0.00122106,0.003663,0.0833731,-0.565717,-0.189363,-0.012707,0.0290253,-0.0491748
4581,0.149048,0.00122106,0.003663,0.0583012,-0.630481,-0.159117,0.110453,-0.00676419,0.00317662
4593,0.149048,0.00122106,0.003663,0.297369,-0.539841,-0.138239,0.0239406,0.0257472,-0.00609324
4605,0.149048,0.00122106,0.003663,0.082102,-0.653922,-0.138926,0.0038663,-0.112793,0.112793
4617,0.147937,0.00122106,0.003663,0.113817,-0.788457,-0.160474,-0.132883,-0.00122622,0.000656
4629,0.146825,0.00122106,0.003663,0.226596,-1.12144,-0.102785,0.0359547,-0.0229645,-0.00396013
4641,0.146825,0.00122106,0.003663,0.0958697,-1.18187,-0.082089,-0.0330389,-0.0633585,0.0700549
4653,0.146746,0.00122106,0.003663,-0.0528633,-1.20774,-0.0774075,0.0349811,0.0258067,-0.0347597
4665,0.145556,0.00122106,0.003663,-0.0815213,-1.26676,-0.0586481,-0.132624,0.112793,-0.112793
4677,0.145556,0.00122106,0.003663,-0.0543746,-0.931906,-0.0524046,-0.12122,0.112793,-0.112793
4689,0.144286,0.00122106,0.003663,-0.123933,-0.723299,-0.102963,-0.0868058,0.0995103,-0.112793
4701,0.142698,0.00122106,0.003663,-0.163956,-0.499686,-0.145778,-0.131997,0.112793,-0.112793
4713,0.142698,0.00122106,0.003663,-0.251542,-0.213173,-0.185791,-0.154136,0.112793,-0.112793
4725,0.14254,0.00122106,0.003663,-0.292248,-0.0525535,-0.220107,-0.292205,0.112793,-0.112793
4737,0.140159,0.00122106,0.003663,-0.057976,0.395357,-0.242516,-0.155355,0.112793,-0.112793
4749,0.140159,0.00122106,0.003663,0.0211772,0.555843,-0.285447,-0.181849,0.00734516,-0.0382072
4761,0.139127,0.00122106,0.003663,-0.0830244,0.69406,-0.335417,-0.199677,-0.0588642,0.0245229
4773,0.138016,0.00122106,0.003663,-0.149425,0.353946,-0.367337,-0.134363,0.00569292,-0.0448963
4785,0.138016,0.00122106,0.003663,-0.104506,0.255234,-0.328367,-0.114022,0.0894287,-0.112793
4797,0.136746,0.00122106,0.003663,-0.0831044,0.408383,-0.303385,-0.00590619,0.0649625,-0.0892143
4809,0.135635,0.00122106,0.003663,-0.156978,0.632823,-0.3195,0.050898,0.0461621,-0.048681
4821,0.135635,0.00122106,0.003663,0.0284341,0.951154,-0.330496,0.125292,0.0859112,-0.078027
4833,0.134603,0.00122106,0.003663,-0.150909,0.772146,-0.358081,0.127944,-0.0585822,0.0846877
4845,0.133175,0.00122106,0.003663,0.0754348,0.663554,-0.426181,-0.0243713,0.0823293,-0.0591503
4857,0.133175,0.00122106,0.003663,0.0588612,0.532664,-0.377708,0.197161,-0.0713743,0.0682279
4869,0.133016,0.00122106,0.003663,0.0661073,0.849583,-0.34291,0.114904,-0.0324132,0.0715848
4881,0.132937,0.00122106,0.003663,-0.242374,0.398231,-0.308148,0.229362,-0.0742917,0.0986296
4893,0.132937,0.00122106,0.003663,-0.0889676,0.0457907,-0.271189,0.140159,0.112793,-0.112793
4905,0.131825,0.00122106,0.003663,0.0345826,-0.330697,-0.239353,0.198843,0.0922337,-0.0675805
4917,0.130794,0.00122106,0.003663,0.155386,0.0603517,-0.242098,0.155719,0.0414874,-0.00451875
4929,0.130794,0.00122106,0.003663,-0.061577,0.424299,-0.271529,0.169905,-0.0756008,0.107207
4941,0.130635,0.00122106,0.003663,-0.161511,0.349136,-0.260674,0.0996753,0.0466796,-0.0147947
4953,0.129603,0.00122106,0.003663,-0.155501,0.0681375,-0.201668,0.0987584,0.112634,-0.0960941
4965,0.129603,0.00122106,0.003663,-0.322685,-0.0773366,-0.206718,0.0891182,0.112793,-0.109544
4977,0.129603,0.00122106,0.003663,-0.253078,0.233459,-0.255489,0.0384388,0.112793,-0.112793
4989,0.128492,0.00122106,0.003663,-0.22649,0.668253,-0.288863,0.1994,0.112793,-0.112793
5001,0.128492,0.00122106,0.003663,-0.264909,1.06896,-0.302237,0.114552,0.112793,-0.10816
5013,0.128413,0.00122106,0.003663,0.00592804,1.52602,-0.319941,0.0189488,0.112793,-0.111201
5025,0.12746,0.00122106,0.003663,0.0495963,1.69958,-0.356549,0.0897081,-0.094781,0.101396
5037,0.12746,0.00122106,0.003663,-0.00390384,1.91183,-0.416827,0.0290183,-0.112793,0.112793
5049,0.12619,0.00122106,0.003663,0.0323319,1.37465,-0.410602,0.199423,-0.107216,0.112793
5061,0.12619,0.00122106,0.003663,0.130428,0.833703,-0.354104,0.142407,-0.0729891,0.112793
5073,0.12619,0.00122106,0.003663,0.103689,0.440732,-0.28697,0.125301,-0.106947,0.112793
5085,0.126032,0.00122106,0.003663,-0.056486,0.165753,-0.223471,0.0559336,-0.066139,0.0919194
5097,0.124921,0.00122106,0.003663,-0.0505819,-0.0103148,-0.138502,0.164359,0.0499065,-0.0406447
5109,0.124921,0.00122106,0.003663,0.0381353,-0.216304,-0.0737223,0.124032,0.062201,-0.0321654
5121,0.12373,0.00122106,0.003663,0.00354788,-0.17705,-0.0892883,0.104028,0.00928246,0.0138897
5133,0.123651,0.00122106,0.003663,0.208562,0.0824341,-0.112734,-0.0123748,0.0288852,-0.0100447
5145,0.123651,0.00122106,0.003663,0.241988,0.171248,-0.0893642,0.0194269,-0.112793,0.112793
5157,0.122619,0.00122106,0.003663,0.179304,0.185175,-0.0809778,-0.0476309,-0.112793,0.112793
5169,0.121587,0.00122106,0.003663,0.0801062,-0.198299,-0.0204655,0.0411199,-0.112793,0.112793
5181,0.121587,0.00122106,0.003663,0.0473952,-0.606102,0.0149698,-0.0104512,-0.0322517,0.0401586
5193,0.121508,0.00122106,0.003663,0.0644093,-0.809822,0.0366909,0.031453,0.0124974,-0.016082
5205,0.120317,0.00122106,0.003663,0.1367,-0.570202,0.0476437,0.0331322,0.0190701,-0.0147771
5217,0.120317,0.00122106,0.003663,0.102462,-0.162898,0.045446,-0.0205951,-0.0477073,0.0540729
5229,0.120317,0.00122106,0.003663,0.113575,-0.054955,0.016452,-0.00626368,-0.0615342,0.0580519
5241,0.120159,0.00122106,0.003663,0.13111,-0.1963,0.0176295,-0.00908127,-0.0728683,0.0725512
5253,0.120159,0.00122106,0.003663,0.147603,-0.208122,0.036001,0.0902665,-0.0738842,0.0729158
5265,0.119127,0.00122106,0.003663,0.226204,-0.30066,0.0402657,-0.0070217,-0.0755136,0.0940245
5277,0.117857,0.00122106,0.003663,0.219499,-0.31314,0.066565,0.0410108,-0.112793,0.112793
5289,0.117857,0.00122106,0.003663,0.0216471,-0.490141,0.101612,0.0711497,-0.112793,0.112793
5301,0.116746,0.00122106,0.003663,-0.103063,-0.809295,0.115201,0.131387,0.0206556,-0.00834594
5313,0.116587,0.00122106,0.003663,-0.0314119,-0.890054,0.154236,0.0498221,0.112793,-0.109197
5325,0.116587,0.00122106,0.003663,0.0998318,-0.656532,0.140157,0.0320016,0.0784012,-0.0719419
5337,0.115397,0.00122106,0.003663,-0.0245592,0.0851196,0.0836656,0.0146645,-0.0247757,0.0303177
5349,0.114444,0.00122106,0.003663,0.0620357,0.553106,0.0415094,-0.0281418,0.00370588,-0.00157712
5361,0.114444,0.00122106,0.003663,0.168179,0.49939,0.0500234,0.0652807,-0.0873462,0.0835775
5373,0.113175,0.00122106,0.003663,0.114538,0.583131,0.0457739,0.0188451,-0.112793,0.112793
5385,0.113095,0.00122106,0.003663,0.0307885,0.314886,0.0399666,0.062537,-0.112793,0.112793
5397,0.113095,0.00122106,0.003663,-0.0618946,-0.170533,0.0534954,0.0736847,-0.0398145,0.0525142
5409,0.111032,0.00122106,0.003663,0.055971,-0.334098,0.0809141,0.146852,0.0555955,-0.043299
5421,0.109683,0.00122106,0.003663,0.127538,-0.0440066,0.120306,0.0647441,-0.00283376,0.030662
5433,0.109683,0.00122106,0.003663,0.132023,0.319653,0.102182,0.00582307,-0.0814142,0.0951837
5445,0.108254,0.00122106,0.003663,0.169167,0.36369,0.0849218,-0.0667016,-0.112793,0.112793
5457,0.107143,0.00122106,0.003663,0.0521252,0.223373,0.117416,-0.0106234,-0.112793,0.112793
5469,0.107143,0.00122106,0.003663,0.0445469,-0.113014,0.151625,-0.0757679,-0.0595508,0.058271
5481,0.105952,0.00122106,0.003663,-0.0242732,-0.342391,0.164085,-0.120744,-0.0397863,0.0250182
5493,0.104921,0.00122106,0.003663,0.0853808,-0.391309,0.1803,-0.0577539,0.0143006,-0.0392949
5505,0.104921,0.00122106,0.003663,0.123995,-0.228997,0.182708,-0.0210198,-0.046107,0.0347861
5517,0.10381,0.00122106,0.003663,0.154263,0.143726,0.172553,-0.0307426,-0.0783584,0.0750959
5529,0.102698,0.00122106,0.003663,0.138156,0.195504,0.169846,-0.0349655,-0.112793,0.112793
5541,0.102698,0.00122106,0.003663,0.138075,-0.033635,0.171666,-0.0151279,-0.112793,0.112595
5553,0.101587,0.00122106,0.003663,0.074189,-0.329441,0.196985,0.123899,-0.0988573,0.0973673
5565,0.101587,0.00122106,0.003663,0.219542,-0.54306,0.223923,0.0107807,-0.0272737,0.0511621
5577,0.101587,0.00122106,0.003663,0.0647612,-0.614168,0.265049,0.0203969,-0.112793,0.112793
5589,0.101508,0.00122106,0.003663,-0.0819696,-0.64251,0.253611,-0.00626787,-0.0178795,0.0210456
5601,0.101349,0.00122106,-0.00183159,-0.12216,-0.876847,0.282265,0.159889,0.0737121,-0.0767924
5613,0.101349,0.00122106,-0.00183159,-0.104342,-0.659533,0.292848,0.0411563,0.112793,-0.100535
5625,0.10119,0.00122106,0.003663,-0.112377,-0.119864,0.260862,0.0173828,0.0889357,-0.0841656
5637,0.101111,0.00122106,0.003663,-0.152427,0.48955,0.192954,-0.0878791,0.0563138,-0.0550378
5649,0.101111,0.00122106,0.003663,0.170959,1.03469,0.144042,-0.0359271,0.0340553,-0.0524142
5661,0.101032,0.00122106,0.003663,0.142052,1.43077,0.115705,-0.168659,-0.112793,0.112793
5673,0.100794,0.00122106,0.003663,0.10847,1.21232,0.0678182,-0.135692,-0.112793,0.112793
5685,0.100794,0.00122106,0.003663,0.105777,0.860581,0.0915018,-0.0843002,-0.112793,0.112793
5697,0.100794,0.00122106,0.003663,0.115623,0.529519,0.116146,-0.0524586,-0.112793,0.112793
5709,0.0997619,0.00122106,0.003663,0.0807188,0.20862,0.135586,-0.119803,-0.112793,0.112793
5721,0.0997619,0.00122106,0.003663,0.167775,0.0903376,0.185729,-0.0817638,-0.0870117,0.0649341
5733,0.0997619,0.00122106,0.003663,0.129702,-0.101376,0.234298,-0.144324,-0.112793,0.112793
5745,0.0986508,0.00122106,0.003663,0.0667153,-0.176023,0.262535,-0.111252,-0.106886,0.0802
5757,0.0986508,0.00122106,0.003663,-0.0356963,-0.373701,0.297337,-0.139848,-0.0626938,0.0414248
5769,0.0985714,0.00122106,0.003663,-0.0332078,-0.55557,0.326036,-0.0570397,0.00758241,-0.0362022
5781,0.0973809,0.00122106,0.003663,0.0137178,-0.485418,0.340037,-0.0473801,0.0237703,-0.0366725
5793,0.0973809,0.00122106,0.003663,0.0506795,-0.184244,0.31381,-0.0567493,-0.0101158,-7.595e-05
5805,0.0972222,0.00122106,0.003663,0.184445,0.142847,0.278233,-0.0845928,-0.0520176,0.0411705
5817,0.095873,0.00122106,0.003663,0.181018,0.340407,0.269999,-0.00106278,-0.112793,0.112793
5829,0.095873,0.00122106,0.003663,0.13903,0.336094,0.282287,-0.0495667,-0.112793,0.112793
5841,0.0946032,0.00122106,0.003663,0.078075,0.0520615,0.309843,-0.0327367,-0.112793,0.112793
5853,0.0931746,0.00122106,-0.00183159,0.0499841,-0.229171,0.338946,-0.0190445,-0.0815332,0.0773079
5865,0.0931746,0.00122106,-0.00183159,0.0213626,-0.603794,0.342334,-0.0119799,-0.0470088,0.0444756
5877,0.0920635,0.00122106,0.003663,-0.0874311,-0.846884,0.338441,0.0860958,-0.00466396,0.00121027
5889,0.090873,0.00122106,0.003663,0.100085,-0.579057,0.360814,0.0636072,0.085944,-0.0723963
5901,0.090873,0.00122106,0.003663,0.234757,-0.399664,0.36786,0.140624,-0.0479219,0.0602709
5913,0.0899206,0.00122106,-0.00183159,0.305896,0.405166,0.360052,0.0431416,-0.112793,0.112793
5925,0.0886508,0.00122106,0.003663,0.1893,0.107089,0.357281,0.0137821,-0.112793,0.112793
5937,0.0886508,0.00122106,0.003663,0.0577337,-0.162637,0.387242,-0.0365861,-0.112793,0.112793
5949,0.0885714,0.00122106,0.003663,-0.0774528,-0.60414,0.395504,0.035472,-0.0637361,0.0571078
5961,0.0859524,0.00122106,0.003663,0.0247535,-1.01173,0.397692,-0.0541075,0.0502045,-0.0455853
5973,0.0859524,0.00122106,0.003663,0.0308123,-0.973402,0.415897,-0.045985,0.00868374,-0.0209652
5985,0.0847619,0.00122106,-0.00183159,0.11598,-0.526883,0.391436,-0.12016,0.00162758,-0.0110529
5997,0.0835714,0.00122106,0.003663,0.3086,-0.0374545,0.387491,-0.129018,-0.0827214,0.0598971
6009,0.0835714,0.00122106,0.003663,0.264074,0.217811,0.381017,-0.205919,-0.112793,0.112793
6021,0.0824603,0.00122106,0.003663,-0.00491688,-0.165101,0.383754,-0.164034,-0.112793,0.112793
6033,0.0814286,0.00122106,0.003663,-0.28096,-0.353681,0.418557,-0.165049,-0.0412788,0.00917988
6045,0.0814286,0.00122106,0.003663,-0.21328,-0.788131,0.440646,-0.267371,0.112793,-0.112793
6057,0.0812698,0.00122106,0.003663,-0.0742693,-0.693718,0.433233,-0.107162,0.102176,-0.112793
6069,0.0801587,0.00122106,0.003663,0.106215,0.00925392,0.380441,-0.125194,0.0323758,-0.0553428
6081,0.0801587,0.00122106,0.003663,0.236491,0.570493,0.308196,-0.192577,-0.112241,0.0894579
6093,0.0788889,0.00122106,0.003663,0.320499,0.859896,0.271044,-0.171254,-0.112793,0.112793
6105,0.0788889,0.00122106,0.003663,0.34199,0.480085,0.284619,-0.12503,-0.112793,0.112793
6117,0.0788889,0.00122106,0.003663,0.172191,0.295017,0.334327,-0.161584,-0.112793,0.112793
6129,0.0779365,0.00122106,0.003663,0.075451,-0.139281,0.367739,-0.113836,-0.112793,0.112793
6141,0.0768254,0.00122106,0.003663,0.0368847,-0.584595,0.378373,-0.177736,-0.0835468,0.0622506
6153,0.0768254,0.00122106,0.003663,0.0750986,-0.914836,0.409708,-0.151789,-0.041072,0.00601924
6165,0.0757143,0.00122106,0.003663,0.125871,-1.15185,0.420259,-0.117575,-0.0424113,0.012257
6177,0.0756349,0.00122106,0.003663,0.125868,-0.988833,0.427366,-0.0581203,-0.0535357,0.0301773
6189,0.0756349,0.00122106,0.003663,0.152074,-0.90155,0.432691,-0.13053,-0.0588095,0.0473175
6201,0.0744444,0.00122106,0.003663,0.159126,-0.882283,0.454761,-0.110364,-0.0866991,0.0617088
6213,0.0733333,0.00122106,0.003663,0.0265769,-0.844899,0.482214,-0.142632,-0.0922838,0.0713814
6225,0.0733333,0.00122106,0.003663,-0.223066,-1.14129,0.488893,0.00869354,-0.0276171,-0.00102859
6237,0.0718254,0.00122106,0.003663,-0.181969,-1.44528,0.50096,-0.0336202,0.112793,-0.112793
6249,0.0705555,0.00122106,-0.00183159,-0.101446,-1.33227,0.495617,-0.0468641,0.112793,-0.112793
6261,0.0705555,0.00122106,-0.00183159,-0.032909,-0.894142,0.435286,-0.0351311,0.0788178,-0.0902942
6273,0.07,0.00122106,-0.00183159,0.0472056,-0.247125,0.364906,-0.0844672,0.0210629,-0.0286716
6285,0.07,0.00122106,-0.00183159,0.142948,0.221792,0.323487,-0.112876,-0.0602785,0.0452296
6297,0.07,0.00122106,-0.00183159,0.180492,0.485403,0.308981,-0.141715,-0.112793,0.112793
6309,0.07,0.00122106,-0.00183159,0.174975,0.228039,0.312634,-0.19438,-0.112793,0.112793
6321,0.07,0.00122106,0.003663,-0.117104,-0.0638749,0.351545,-0.187625,-0.112793,0.112793
6333,0.07,0.00122106,0.003663,-0.220759,-0.818216,0.374521,-0.086407,0.00818878,-0.0459241
6345,0.07,0.00122106,0.003663,-0.108775,-1.22011,0.387782,-0.182413,0.112793,-0.112793
6357,0.07,0.00122106,0.003663,-0.00738195,-0.992007,0.39121,-0.0745987,0.0718039,-0.110652
6369,0.07,0.00122106,0.003663,-0.0292756,-0.529648,0.315455,-0.0895992,0.0129517,-0.0292376
6381,0.07,0.00122106,0.003663,0.0839517,-0.0942757,0.26416,-0.0402521,0.00225803,-0.0209466
6393,0.07,0.00122106,0.003663,0.148887,0.173886,0.25066,-0.0568975,-0.0761558,0.0691528
6405,0.07,0.00122106,0.003663,0.117129,0.479209,0.254632,-0.132529,-0.112793,0.112793
6417,0.07,0.00122106,0.003663,0.0573375,0.197308,0.267722,-0.0218944,-0.112793,0.112793
6429,0.07,0.00122106,-0.00183159,-0.105033,-0.332921,0.299786,-0.0628243,-0.0776848,0.0755654
6441,0.07,0.00122106,-0.00183159,-0.269551,-0.89903,0.326463,-0.101084,0.0358994,-0.0488948
6453,0.07,0.00122106,-0.00183159,-0.277817,-1.26784,0.34225,-0.0504269,0.112793,-0.112793
6465,0.07,0.00122106,-0.00183159,-0.174847,-1.03137,0.327044,-0.0721519,0.112793,-0.112793
