TimeStamp,h_d,theta_d,v_d,psi_dot_d,theta_hat,theta_dot_hat,v_hat,psi_dot_hat,tau_RW,tau_LW
3557,0.135079,0.0119906,1.30037,0.0306715,0.065244,0.205755,1.1211,0.145053,-0.0684017,0.0976539
3574,0.135079,0.0119906,1.32601,0.0306715,0.0712011,0.221478,1.17633,0.181575,-0.0834865,0.12177
3590,0.135079,0.0119906,1.32601,0.0306715,0.0710346,-0.125329,1.20066,-0.0396068,-0.0523856,0.0357339
3606,0.135079,0.0119906,1.32418,0.0230037,0.0681195,-0.260816,1.17515,-0.0797256,-0.0212528,-0.00378003
3622,0.135079,0.0119906,1.32234,0.0230037,0.0651468,-0.0493921,1.17201,0.0138877,-0.0433848,0.0417681
3638,0.135079,0.0119906,1.29304,0.0230037,0.0655514,0.222142,1.2158,-0.0689273,-0.120895,0.100024
3654,0.135079,0.0119906,1.29304,0.0306715,0.0681999,-0.0790988,1.24704,0.165115,-0.04997,0.083252
3670,0.135079,0.0119906,1.26557,0.0306715,0.0650753,-0.354477,1.24137,0.060181,-0.0123973,0.0192156
3686,0.135079,0.0119906,1.23993,0.0306715,0.0589107,-0.150651,1.23464,0.0282907,-0.0479294,0.0475586
3701,0.135079,0.0119906,1.23993,0.0306715,0.0581616,0.226136,1.2691,-0.114192,-0.140986,0.10716
3718,0.135079,0.0119906,1.2381,0.0306715,0.0617569,-0.15504,1.30531,0.0900174,-0.0612759,0.0759657
3734,0.135079,0.0119906,1.2381,0.0306715,0.0567605,-0.489431,1.29713,-0.00051484,-0.00108261,-0.00741116
3750,0.135079,0.0119906,1.2619,0.0306715,0.0491682,-0.359154,1.24863,-0.00051473,0.00443374,-0.0126327
3766,0.135079,0.0119906,1.30037,0.0306715,0.0451865,0.133534,1.25746,-0.00308667,-0.0725148,0.0652168
3782,0.135079,0.0119906,1.37179,0.0306715,0.0503659,0.214682,1.30155,0.0823008,-0.0790026,0.0928146
3798,0.135079,0.0119906,1.39377,0.0306715,0.0524627,-0.0965542,1.3234,0.111104,-0.0219889,0.0418349
3814,0.135079,0.0119906,1.39377,0.0306715,0.0498781,-0.198729,1.28683,0.0354917,0.00029773,0.00077555
3830,0.135079,0.0119906,1.36264,0.0306715,0.0474583,0.0469332,1.26516,0.092075,-0.0360213,0.0516215
3845,0.135079,0.0119906,1.36264,0.0306715,0.0504918,0.466764,1.31312,0.00411526,-0.139653,0.135261
3862,0.135079,0.0119906,1.32601,0.0306715,0.0567375,0.082642,1.37885,0.0786989,-0.0945562,0.107183
3878,0.135079,0.0119906,1.26557,0.0306715,0.0535387,-0.448803,1.37461,0.0128583,-0.0133702,0.00822302
3894,0.135079,0.0119906,1.2326,0.0383394,0.0455415,-0.249363,1.34978,-0.07407,-0.0502051,0.0225682
3910,0.135079,0.0119906,1.19597,0.0383394,0.0432484,0.00949244,1.36045,-0.0226337,-0.098644,0.0843332
3926,0.135079,0.0119906,1.12821,0.0383394,0.0442633,0.0404142,1.42571,0.0195471,-0.132037,0.128129
3942,0.135079,0.0119906,1.08608,0.0383394,0.0412719,-0.448405,1.45638,0.0766405,-0.0479446,0.0563185
3958,0.135079,0.0119906,1.05861,0.0383394,0.0332626,-0.687818,1.43624,0.04578,0.00340223,-0.00342795
3974,0.135079,0.0119906,1.05861,0.0383394,0.02277,-0.34877,1.42881,0.144538,-0.0277533,0.0526951
3989,0.135079,0.0119906,1.05861,0.0383394,0.0165339,-0.0295445,1.44404,0.0452659,-0.0915893,0.0933179
