TimeStamp,h_d,v_d,psi_dot_d,theta_hat,theta_dot_hat,v_hat,psi_dot_hat,tau_RW,tau_LW
3441,0.138175,0.00122106,0.864469,-0.0899291,0.216569,0.259916,0.694417,-0.077327,0.0541572
3453,0.138175,0.00122106,0.864469,-0.103619,-0.0328888,0.296033,0.803938,-0.00429381,-0.0287033
3465,0.138175,0.00122106,0.864469,0.0213577,-0.046688,0.341528,0.745734,0.0329402,-0.045624
3477,0.138175,0.00122106,0.868132,0.0701331,0.113915,0.320567,0.773943,-0.062881,0.0403112
3489,0.138175,0.00122106,0.868132,-0.0335181,0.265731,0.279627,0.747437,-0.105141,0.0892337
3501,0.138175,0.00122106,0.893773,-0.0974615,0.136759,0.271091,0.837725,-0.0470193,0.019704
3513,0.138175,0.00122106,0.893773,0.0766091,0.0323873,0.314302,0.832209,0.0175178,-0.0287985
3525,0.138175,0.00122106,0.893773,0.0694991,0.112368,0.32443,0.834928,-0.0991073,0.0893642
3537,0.138175,0.00122106,0.895604,-0.0178481,0.172999,0.283206,0.775878,-0.101691,0.0922567
3549,0.138175,0.00122106,0.92674,-0.0392957,-0.0775225,0.291981,0.837439,-0.0509939,0.0227964
3561,0.138175,0.00122106,0.92674,-0.0119705,-0.238146,0.344901,0.874735,-0.0103099,-0.00703482
3573,0.138175,0.00122106,0.952381,0.0137463,-0.165207,0.356462,0.884535,-0.019962,0.00496151
3585,0.138175,0.00122106,0.981685,0.0209262,-0.0872859,0.347778,0.925745,-0.0468131,0.028692
3597,0.138175,0.00122106,0.981685,-0.0228811,-0.0606148,0.334522,0.884623,-0.0533714,0.0435416
3609,0.138175,0.00122106,0.983516,-0.0262465,-0.0800034,0.336359,0.913971,-0.0281355,0.0093406
3621,0.138175,0.00122106,1.00733,-0.0169677,-0.115226,0.351621,0.957722,-0.0238432,0.00601289
3633,0.138175,0.00122106,1.00733,-0.021819,-0.037042,0.342304,0.979105,-0.0245841,0.0152946
3645,0.138175,0.00122106,1.03297,-0.0393498,-0.0224031,0.333432,0.98828,-0.0271948,0.0172094
3657,0.138175,0.00122106,1.03297,0.00013406,-0.0183975,0.331084,0.992115,-0.0145134,0.00604197
3669,0.138175,0.00122106,1.03297,0.00035363,0.0432975,0.330466,1.01847,-0.0415796,0.0344945
3681,0.138175,-0.001221,1.03297,0.0246757,0.120037,0.325016,1.03256,-0.0444429,0.0426404
3693,0.138175,-0.001221,1.03663,-0.0167623,0.0533905,0.319932,1.00869,-0.0660798,0.0668963
3705,0.138175,-0.001221,1.03663,-0.00079869,-0.0249806,0.329256,0.964967,-0.0337121,0.0290386
3717,0.138175,-0.001221,1.06044,-0.0157469,-0.117803,0.346111,1.00311,-0.0457615,0.0280819
3729,0.138175,0.00122106,1.06227,-0.0180264,-0.110778,0.345998,1.01809,-0.0256107,0.0144738
3741,0.138175,0.00122106,1.06227,-0.00142213,-0.0626529,0.344994,0.978204,-0.0231453,0.014888
3753,0.138175,0.00122106,1.06227,-0.0378918,-0.0243337,0.349921,0.998917,-0.0423992,0.0268344
3765,0.138175,-0.001221,1.0641,0.0200666,0.0435901,0.346451,0.954019,-0.0191952,0.00681837
3777,0.138175,-0.001221,1.0641,0.0610433,0.0636879,0.343322,0.98347,-0.0689641,0.0490309
3789,0.138175,-0.001221,1.06593,0.00619405,0.0813467,0.324744,0.966151,-0.0960047,0.0821259
3801,0.138175,-0.001221,1.09707,-0.0490238,-0.0627633,0.319724,0.930134,-0.0623976,0.0382742
3813,0.138175,-0.001221,1.09707,0.0165581,-0.212555,0.362805,0.972139,-0.0152759,-0.0171314
3825,0.138175,-0.001221,1.0989,-0.0374679,-0.162055,0.379299,1.00181,-0.0485807,0.024661
3837,0.138175,-0.001221,1.10073,-0.017231,-0.0961427,0.365722,1.0272,-0.0142431,-0.00498557
3849,0.138175,-0.001221,1.10073,0.00960062,-0.101162,0.357352,1.04854,-0.0299119,0.0160822
3861,0.138175,-0.001221,1.1044,-0.00746952,-0.0284486,0.352274,1.06729,-0.0455426,0.035531
3873,0.138175,-0.001221,1.13004,-0.0344563,0.0386404,0.346069,1.07943,-0.039909,0.0284889
3885,0.138175,-0.001221,1.13004,-0.0371627,0.0270118,0.349832,1.11224,-0.0249847,0.0156569
3897,0.138175,-0.001221,1.13187,0.00630785,0.0296552,0.354689,1.052,-0.0195033,0.0160955
3909,0.138175,0.00122106,1.15751,-0.041608,0.0159986,0.345686,1.09272,-0.0584051,0.0391058
3921,0.138175,0.00122106,1.15751,-0.0221059,0.0437625,0.333173,1.09483,-0.0192683,0.00700946
3933,0.138175,0.00122106,1.15751,-0.0462732,0.0217554,0.340789,1.16397,-0.0336439,0.0221623
3945,0.138175,0.00122106,1.15751,0.0400421,0.117678,0.341462,1.12233,-0.00910885,0.0105588
3957,0.138175,0.00122106,1.15751,-0.037088,0.170388,0.34149,1.11417,-0.0809096,0.0759808
3969,0.138175,0.00122106,1.16117,-6.502e-05,0.15166,0.326775,1.11752,-0.0330163,0.0247083
3981,0.138175,0.00122106,1.16117,0.00874955,0.052357,0.341115,1.17109,-0.0553472,0.0481988
3993,0.138175,0.00122106,1.16117,-0.00571445,0.0319954,0.338264,1.13054,-0.0494274,0.0525242
4005,0.138175,-0.001221,1.18681,0.0348342,-0.00683654,0.347256,1.11643,-0.0441286,0.0341327
4017,0.138175,-0.001221,1.18864,-0.0121802,-0.0449223,0.3643,1.1368,-0.0714171,0.0589011
4029,0.138175,-0.001221,1.18864,-0.0105844,-0.0477892,0.366077,1.1185,-0.0353944,0.0259835
4041,0.138175,-0.001221,1.19231,0.00721276,-0.0786137,0.375692,1.12168,-0.0385706,0.0249345
4053,0.138175,-0.001221,1.21612,0.0148691,-0.0898779,0.378173,1.08358,-0.0512853,0.0338795
4065,0.138175,-0.001221,1.21612,-0.00158999,-0.0930588,0.373274,1.10853,-0.0596019,0.0349249
4077,0.138175,-0.001221,1.21612,-0.0183987,-0.114414,0.378286,1.11278,-0.045041,0.024904
4089,0.138175,-0.001221,1.24725,-0.00634424,-0.0684899,0.383777,1.1092,-0.0347411,0.00908132
4101,0.138175,-0.001221,1.24725,-0.0101477,-0.101686,0.385908,1.11767,-0.0477631,0.0217499
4113,0.138175,-0.001221,1.27289,-0.0395034,-0.0787744,0.377027,1.1517,-0.0442638,0.0147777
4125,0.138175,-0.001221,1.27473,0.00590292,-0.0670895,0.376575,1.14739,-0.0218389,-0.0018485
4137,0.138175,-0.001221,1.27473,0.0229859,-0.0508944,0.37383,1.18356,-0.0546164,0.0308622
4149,0.138175,-0.001221,1.27839,0.0269478,0.00797993,0.369669,1.2028,-0.0643538,0.0472024
4161,0.138175,-0.001221,1.30403,-0.0033442,-0.0232967,0.376593,1.20472,-0.0721796,0.0540162
4173,0.138175,-0.001221,1.30403,-0.00565383,-0.100154,0.378731,1.21124,-0.0491081,0.0307516
4185,0.138175,-0.001221,1.30952,-0.0365139,-0.176517,0.391513,1.22054,-0.0412667,0.0228533
4197,0.138175,-0.001221,1.33883,-0.00543686,-0.199327,0.397756,1.26993,-0.0167782,-0.0061956
4209,0.138175,-0.001221,1.33883,-0.027773,-0.186367,0.401406,1.24826,-0.0322121,0.0192388
4221,0.138175,-0.001221,1.34066,-0.0235837,-0.0847708,0.387216,1.26295,-0.0204586,0.00262527
4233,0.138175,-0.001221,1.34249,0.0238641,-0.0346535,0.394996,1.26509,-0.0291253,0.0141089
4245,0.138175,-0.001221,1.34249,-0.00647342,-0.0145845,0.383916,1.28297,-0.066664,0.0529894
4257,0.138175,-0.001221,1.34615,-0.0181746,-0.0234581,0.371936,1.2759,-0.04486,0.0334778
4269,0.138175,-0.001221,1.36996,0.00739328,-0.137391,0.380517,1.31786,-0.0378649,0.0202722
4281,0.138175,-0.001221,1.36996,0.0155272,-0.157196,0.394306,1.33279,-0.0429047,0.0335292
4293,0.138175,-0.001221,1.36996,-0.0140985,-0.168989,0.395414,1.35714,-0.0467871,0.0404018
4305,0.138175,-0.001221,1.39377,-0.0130465,-0.202131,0.39488,1.36622,-0.0253563,0.0185654
4317,0.138175,-0.001221,1.39377,0.00505083,-0.230786,0.409313,1.34687,-0.0224118,0.0172959
4329,0.138175,-0.001221,1.39377,-0.0133382,-0.213322,0.402687,1.37855,-0.0358568,0.0272403
4341,0.138175,-0.001221,1.39744,-0.0237395,-0.211276,0.396852,1.35439,-0.0212007,0.0177395
4353,0.138175,-0.001221,1.39744,-0.027819,-0.220201,0.399488,1.35556,-0.0159513,0.00764434
4365,0.138175,-0.001221,1.39927,-0.0393974,-0.167874,0.404812,1.36365,-0.0127098,0.00418863
4377,0.138175,-0.001221,1.4011,-0.0420853,-0.0896425,0.399463,1.36147,-0.0089259,0.00158969
4389,0.138175,-0.001221,1.4011,-0.016152,-0.0528846,0.386309,1.35742,-0.0132211,0.00563516
4401,0.138175,-0.001221,1.40476,-0.0367777,-0.0218846,0.372718,1.34026,-0.0336861,0.0251053
4413,0.138175,-0.001221,1.40476,-0.0510307,0.0235533,0.361553,1.35885,-0.0223161,0.0101453
4425,0.138175,-0.001221,1.40476,-0.043851,0.0362841,0.365157,1.35656,-0.0133107,0.0046108
4437,0.138175,-0.001221,1.42857,-0.0477247,0.0683018,0.359639,1.39706,-0.0222211,0.00863627
4449,0.138175,-0.003663,1.43223,-0.0282278,0.123002,0.358479,1.39107,-0.0183037,0.0118648
4461,0.138175,-0.003663,1.43223,-0.0357076,0.114435,0.350513,1.42589,-0.0367919,0.0296652
4473,0.138175,-0.003663,1.45971,-0.014608,0.153017,0.342821,1.41052,-0.0294172,0.0235487
4485,0.138175,-0.003663,1.45971,-0.0311379,0.0918107,0.339484,1.38607,-0.0479614,0.0395564
4497,0.138175,-0.003663,1.45971,-0.0510231,0.109916,0.340199,1.44006,-0.0335138,0.0199295
4509,0.138175,-0.003663,1.46337,-0.037872,0.0843252,0.354187,1.44734,-0.0164168,0.0122975
4521,0.138175,-0.003663,1.46703,-0.031635,0.0621562,0.354511,1.51334,-0.0244142,0.0211624
4533,0.138175,-0.003663,1.46703,-0.0157823,0.114729,0.341908,1.50244,-0.0205128,0.0300617
4545,0.138175,-0.003663,1.49267,0.00562981,0.121239,0.347692,1.50544,-0.0381626,0.0410258
4557,0.138175,-0.003663,1.49267,-0.054042,0.104631,0.338478,1.49582,-0.0537948,0.0576156
4569,0.138175,-0.003663,1.49267,-0.043367,0.0649334,0.347391,1.42194,-0.0111502,0.0120783
4581,0.138175,-0.003663,1.49267,-0.0335174,0.0307816,0.361418,1.47317,-0.0233114,0.0100308
4593,0.138175,-0.003663,1.49267,-0.0217828,0.0627064,0.359881,1.4457,-0.0236885,0.0204048
4605,0.138175,-0.003663,1.49267,-0.0142376,0.0684783,0.347686,1.49001,-0.036973,0.0286562
4617,0.138175,-0.003663,1.49267,-0.0169992,0.0735251,0.340087,1.4524,-0.0371803,0.0375441
4629,0.138175,-0.003663,1.49267,-0.010717,0.101892,0.350882,1.45031,-0.0386053,0.03165
4641,0.138175,-0.003663,1.49267,-0.00905037,0.126581,0.356756,1.46619,-0.0465504,0.0393969
4653,0.138175,-0.004884,1.49267,-0.00884055,0.0626558,0.356543,1.43157,-0.0488884,0.0449197
4665,0.138175,-0.004884,1.49267,-0.0365089,-0.0148051,0.349322,1.45644,-0.0470983,0.0362531
4677,0.138175,-0.004884,1.49267,0.0284186,-0.0171362,0.357101,1.41863,-0.0184223,0.0116993
4689,0.138175,-0.004884,1.49267,0.0368648,0.0224799,0.367437,1.46153,-0.0676138,0.0546397
4701,0.138175,-0.004884,1.49267,-0.0234315,0.0451647,0.357225,1.42921,-0.0735663,0.0691608
4713,0.138175,-0.004884,1.49267,-7.898e-05,0.0155728,0.365573,1.4009,-0.0358466,0.0242607
4725,0.138175,-0.004884,1.49267,-0.0382266,-0.160702,0.390709,1.45868,-0.0531333,0.0363829
4737,0.138175,-0.004884,1.49267,-0.00914231,-0.151136,0.393449,1.42531,-0.00897867,0.00232914
4749,0.138175,-0.004884,1.49267,0.00518115,-0.15367,0.387934,1.44009,-0.0334165,0.0208184
4761,0.138175,-0.004884,1.49267,-0.0351935,-0.0937892,0.383864,1.42636,-0.0411515,0.0316227
4773,0.138175,-0.004884,1.49267,-0.0174297,-0.0593901,0.38381,1.4402,-0.0190858,0.00641451
4785,0.138175,-0.004884,1.49267,-0.0117479,-0.0184992,0.386929,1.44855,-0.0328758,0.0232663
4797,0.138175,-0.00610501,1.49267,-0.00166022,0.00475727,0.378739,1.45712,-0.0397974,0.0320222
4809,0.138175,-0.00610501,1.49267,0.0157583,-0.0308653,0.374025,1.46638,-0.0470742,0.0411692
4821,0.138175,-0.00610501,1.49267,-0.0283316,-0.100626,0.370049,1.48206,-0.0548322,0.0508861
4833,0.138175,-0.00610501,1.49267,0.0325816,-0.0755259,0.374607,1.41802,-0.0166319,0.0147949
4845,0.138175,-0.00610501,1.49267,-0.0383475,-0.0887852,0.389549,1.4468,-0.0675498,0.0543955
4857,0.138175,-0.00610501,1.49267,0.00528388,-0.0950064,0.390423,1.41331,-0.0159984,0.00725758
4869,0.138175,-0.00610501,1.49267,-0.0194487,-0.173155,0.395096,1.42718,-0.0490346,0.0345061
4881,0.138175,-0.00610501,1.49267,0.0139283,-0.138998,0.387071,1.42129,-0.0245589,0.0120969
4893,0.138175,-0.00610501,1.49267,-0.00505598,-0.159659,0.392786,1.45892,-0.0502824,0.0373037
4905,0.138175,-0.004884,1.49267,-0.00331009,-0.1225,0.39431,1.46268,-0.032209,0.0261486
4917,0.138175,-0.004884,1.49267,0.0179194,-0.118027,0.392641,1.38063,-0.0362698,0.0310765
4929,0.138175,-0.004884,1.49267,-0.0101114,-0.09718,0.393572,1.42109,-0.0591554,0.0384481
4941,0.138175,-0.00610501,1.49267,-0.0163377,-0.125116,0.39011,1.36838,-0.0377455,0.0244726
4953,0.138175,-0.004884,1.49267,-0.020535,-0.186421,0.39341,1.38588,-0.0357981,0.0121415
4965,0.138175,-0.004884,1.49267,0.00223993,-0.156177,0.395055,1.35642,-0.0264448,0.0059351
4977,0.138175,-0.004884,1.49267,-0.011098,-0.124778,0.394784,1.38456,-0.0477368,0.021989
4989,0.138175,-0.004884,1.49267,-0.0284713,-0.0525492,0.381688,1.38249,-0.038334,0.0179018
5001,0.138175,-0.004884,1.49267,-0.0455989,-0.0707141,0.378962,1.38739,-0.0312025,0.0102715
5013,0.138175,-0.004884,1.49267,-0.0158225,-0.0981299,0.380195,1.43238,-0.0171026,-0.00321701
5025,0.138175,-0.004884,1.49267,0.00147995,-0.0585945,0.371247,1.4332,-0.0311975,0.0199815
5037,0.138175,-0.004884,1.49267,-0.0352207,0.0320137,0.358217,1.46216,-0.0454938,0.0348129
5049,0.138175,-0.00610501,1.49267,-0.0182676,0.0393623,0.355436,1.44319,-0.0236084,0.0181694
5061,0.138175,-0.00610501,1.49267,-0.0159398,0.0272785,0.365149,1.47813,-0.037528,0.0287099
5073,0.138175,-0.00610501,1.49267,-0.0196444,0.0612077,0.358444,1.43399,-0.0356859,0.0336483
5085,0.138175,-0.00610501,1.49267,-0.0453746,-0.0354201,0.352396,1.42213,-0.0395665,0.0290169
5097,0.138175,-0.004884,1.49267,-0.00767874,-0.0312796,0.352716,1.43417,-0.0142156,0.00066273
5109,0.138175,-0.004884,1.49267,-0.0277683,-0.0357622,0.358349,1.4286,-0.0395166,0.0289134
5121,0.138175,-0.004884,1.49267,-0.0202216,0.0435048,0.350427,1.44262,-0.0263256,0.0143207
5133,0.138175,-0.004884,1.49267,-0.0265862,0.00835223,0.347748,1.44326,-0.0359679,0.0270066
5145,0.138175,-0.004884,1.49267,0.00731666,0.0388898,0.351404,1.46494,-0.0283344,0.0192869
5157,0.138175,-0.004884,1.49267,-0.0203435,0.00836031,0.347746,1.51126,-0.0525759,0.0483661
5169,0.138175,-0.004884,1.49267,-0.0117208,-0.0355995,0.339085,1.49129,-0.0260433,0.0302465
5181,0.138175,-0.004884,1.49267,-0.0393866,-0.0827563,0.352755,1.48942,-0.0294823,0.0298173
5193,0.138175,-0.004884,1.49267,-0.012436,-0.0598815,0.361169,1.51396,-0.00794114,0.00736008
5205,0.138175,-0.004884,1.49267,-0.0151068,-0.0899423,0.36286,1.47565,-0.0269199,0.0316053
5217,0.138175,-0.004884,1.49267,-0.0237408,-0.0255287,0.3505,1.47624,-0.0264775,0.0236275
5229,0.138175,-0.004884,1.49267,-0.0182394,-0.0756578,0.348661,1.43649,-0.0245646,0.0218488
5241,0.138175,-0.004884,1.49267,-0.0543441,-0.0384577,0.352827,1.48039,-0.0279186,0.0174567
5253,0.138175,-0.004884,1.49267,-0.0337233,-0.00991377,0.347026,1.42795,-0.00213024,-0.00030926
5265,0.138175,-0.004884,1.49267,-0.0467707,0.0171694,0.346423,1.44318,-0.0233025,0.0111253
5277,0.138175,-0.004884,1.49267,-0.0408891,0.068812,0.333083,1.4752,-0.0149668,0.00560173
5289,0.138175,-0.004884,1.49267,-0.0229152,0.0793606,0.322572,1.4877,-0.0188969,0.0159382
5301,0.138175,-0.004884,1.49267,-0.0316507,0.160616,0.312152,1.50037,-0.0299763,0.0297332
5313,0.138175,-0.00610501,1.49267,-0.0198089,0.17359,0.308468,1.48633,-0.0285169,0.0307972
5325,0.138175,-0.00610501,1.49267,-0.0276215,0.166425,0.319224,1.50995,-0.0387945,0.038582
5337,0.138175,-0.00610501,1.49267,-0.0292279,0.166086,0.31456,1.51316,-0.0315413,0.0357715
5349,0.138175,-0.00610501,1.49267,0.00366513,0.121867,0.31318,1.46897,-0.0296356,0.0344503
5361,0.138175,-0.00610501,1.49267,-0.0358405,0.0795888,0.311959,1.47271,-0.0529194,0.049589
5373,0.138175,-0.004884,1.49267,-0.0341282,0.0500407,0.313698,1.446,-0.0214733,0.0181012
5385,0.138175,-0.00610501,1.49267,-0.0538474,0.0775289,0.331067,1.49676,-0.0231027,0.014514
5397,0.138175,-0.00610501,1.49267,-0.00106119,0.102255,0.33362,1.47834,-0.00847105,0.00949648
5409,0.138175,-0.00610501,1.49267,-0.0231301,0.125298,0.327409,1.48406,-0.0490999,0.0474928
5421,0.138175,-0.00610501,1.49267,-0.00170208,0.124179,0.315349,1.462,-0.0345654,0.0337606
5433,0.138175,-0.00610501,1.49267,-0.0426769,0.0470529,0.31945,1.50936,-0.0502829,0.0455295
5445,0.138175,-0.00610501,1.49267,-0.019566,0.0782064,0.319815,1.47463,-0.011334,0.014862
5457,0.138175,-0.00610501,1.49267,-0.0174045,0.09803,0.334624,1.48769,-0.0333217,0.0305985
5469,0.138175,-0.00610501,1.49267,-0.00421982,0.0824947,0.332781,1.47949,-0.036624,0.0365502
5481,0.138175,-0.00610501,1.49267,0.0400377,0.0928559,0.334903,1.5087,-0.0450867,0.0435926
5493,0.138175,-0.00610501,1.49267,-0.0263211,-0.00586111,0.323401,1.50159,-0.07395,0.0788528
5505,0.138175,-0.00610501,1.49267,-0.00502203,-0.0246635,0.325957,1.43116,-0.0194249,0.0215708
5517,0.138175,-0.00610501,1.49267,-0.0346816,-0.108999,0.356741,1.46797,-0.0397153,0.0285378
5529,0.138175,-0.004884,1.49267,-0.0336176,-0.0750238,0.363339,1.45848,-0.0115034,0.00678358
5541,0.138175,-0.004884,1.49267,-0.0575019,-0.0789198,0.361041,1.45661,-0.0166108,0.0101856
5553,0.138175,-0.004884,1.49267,-0.0302028,-0.0267472,0.352393,1.47666,0.00028832,-0.00747764
5565,0.138175,-0.004884,1.49267,0.0177248,0.11354,0.350442,1.44509,-0.0201333,0.0173942
5577,0.138175,-0.004884,1.49267,0.00507674,0.245866,0.329958,1.43134,-0.0677875,0.0601201
5589,0.138175,-0.004884,1.49267,-0.0428025,0.252672,0.306541,1.40003,-0.0693121,0.0591206
5601,0.138175,-0.004884,1.49267,-0.00527237,0.18846,0.320894,1.41367,-0.0374968,0.0204468
5613,0.138175,-0.004884,1.49267,-0.015354,0.0231326,0.344199,1.47118,-0.0582425,0.0442808
5625,0.138175,-0.003663,1.49267,-0.00234423,-0.03715,0.34362,1.45971,-0.0341532,0.0307195
5637,0.138175,-0.003663,1.49267,-0.0243786,-0.0529696,0.348406,1.47393,-0.0392385,0.0336223
5649,0.138175,-0.003663,1.49267,-0.0105571,-0.058403,0.353305,1.4993,-0.0217578,0.0184997
5661,0.138175,-0.001221,1.49267,0.0011961,-0.00339765,0.360822,1.51751,-0.0286502,0.0305093
5673,0.138175,-0.001221,1.49267,0.0192779,-0.00240583,0.355577,1.48067,-0.0402905,0.0460372
5685,0.138175,-0.001221,1.49267,-0.00077855,-0.014668,0.351333,1.48232,-0.0559656,0.0548709
5697,0.138175,0.00122106,1.49267,0.0187561,-0.0998126,0.354137,1.46446,-0.0402566,0.0391074
5709,0.138175,0.00122106,1.49267,0.00063966,-0.165404,0.369741,1.50784,-0.048755,0.0442287
5721,0.138175,0.00122106,1.49267,0.00349358,-0.15269,0.371388,1.46835,-0.0280892,0.0315017
5733,0.138175,0.00122106,1.49267,-0.0253369,-0.179766,0.381286,1.46694,-0.0351154,0.0309795
5745,0.138175,0.00122106,1.49267,-0.00300099,-0.183863,0.386954,1.46595,-0.0140164,0.00908397
5757,0.138175,0.00122106,1.49267,-0.0344784,-0.176646,0.380202,1.47836,-0.0297891,0.0250257
5769,0.138175,0.00122106,1.49267,-0.0154456,-0.0854958,0.365868,1.46949,-0.00672942,0.00386391
5781,0.138175,0.00122106,1.49267,-0.0375457,-0.0451943,0.368929,1.49609,-0.0269086,0.0228685
5793,0.138175,0.00122106,1.49267,-0.037786,0.0424222,0.366308,1.50401,-0.0126476,0.0135177
5805,0.138175,0.00122106,1.49267,-0.0271845,0.108845,0.356075,1.48767,-0.0186969,0.0213401
5817,0.138175,0.00122106,1.49267,-0.0167257,0.160185,0.34802,1.48358,-0.0321202,0.0319456
5829,0.138175,0.00122106,1.49267,-0.0283431,0.205767,0.33555,1.46575,-0.0432184,0.0425543
5841,0.138175,0.00122106,1.49267,0.00055988,0.207226,0.332321,1.41951,-0.0394647,0.0352696
5853,0.138175,0.00122106,1.49267,0.00081515,0.229342,0.334009,1.37968,-0.06378,0.0511072
5865,0.138175,0.00122106,1.49267,0.00775957,0.173504,0.33574,1.34066,-0.0698216,0.0495185
5877,0.138175,0.00122106,1.49267,0.00711247,0.121828,0.342442,1.38184,-0.0739783,0.0460857
5889,0.138175,0.00122106,1.49267,0.017995,0.0316517,0.351522,1.3719,-0.0659068,0.0458307
5901,0.138175,0.00122106,1.49267,0.00795014,-0.0326298,0.360586,1.41855,-0.0678384,0.0457758
5913,0.138175,0.00122106,1.49267,0.0597406,-0.0767201,0.371194,1.3952,-0.0519154,0.0385456
5925,0.138175,-0.001221,1.49267,0.0353276,-0.130296,0.385722,1.45282,-0.0876679,0.070519
5937,0.138175,-0.001221,1.49267,0.0265045,-0.16631,0.388972,1.42202,-0.0621457,0.055621
5949,0.138175,-0.001221,1.49267,0.0297919,-0.284304,0.402574,1.43663,-0.0563726,0.0436522
5961,0.138175,-0.001221,1.49267,0.02131,-0.353982,0.424529,1.45956,-0.0487993,0.0386449
5973,0.138175,-0.001221,1.49267,0.0151228,-0.39029,0.43174,1.46094,-0.0370709,0.0310603
5985,0.138175,-0.001221,1.49267,0.0309107,-0.394825,0.432724,1.43841,-0.030354,0.0244194
5997,0.138175,-0.001221,1.49267,0.00569082,-0.416392,0.437063,1.46834,-0.0431964,0.0331496
6009,0.138175,-0.001221,1.49267,0.00381439,-0.389527,0.437792,1.47477,-0.0214644,0.0167441
6021,0.138175,-0.001221,1.49267,-0.00944255,-0.419041,0.436871,1.44782,-0.0218299,0.0184029
6033,0.138175,-0.003663,1.49267,0.0181627,-0.360421,0.436021,1.45293,-0.0129814,0.00404744
6045,0.138175,-0.003663,1.49267,-0.0218431,-0.364215,0.433737,1.48554,-0.0363579,0.0290252
6057,0.138175,-0.003663,1.49267,-0.0179554,-0.287507,0.419643,1.43166,-0.00495408,0.00326362
6069,0.138175,-0.003663,1.49267,0.00375203,-0.296266,0.423619,1.43735,-0.0178545,0.00600113
6081,0.138175,-0.003663,1.49267,0.0141443,-0.228163,0.411538,1.45705,-0.0319927,0.021573
6093,0.138175,-0.004884,1.49267,-0.0400214,-0.215942,0.396497,1.43424,-0.0418446,0.0355754
6105,0.138175,-0.004884,1.49267,-0.00886557,-0.226354,0.395029,1.46483,-0.00611083,-0.00544127
6117,0.138175,-0.004884,1.49267,-0.00908487,-0.234528,0.398399,1.43604,-0.0237036,0.0185369
6129,0.138175,-0.004884,1.49267,-0.051908,-0.154253,0.389901,1.44392,-0.0260037,0.0152498
6141,0.138175,-0.004884,1.49267,-0.032815,-0.148306,0.383681,1.38886,-0.00139669,-0.00831208
6153,0.138175,-0.004884,1.49267,-0.0374042,-0.151471,0.380793,1.48048,-0.0198572,-0.00018479
6165,0.138175,-0.004884,1.49267,-0.0393013,-0.0524636,0.36772,1.44273,-0.00722779,0.00481208
6177,0.138175,-0.004884,1.49267,-0.046922,-0.010324,0.354309,1.4748,-0.0164971,0.00700865
6189,0.138175,-0.004884,1.49267,-0.0370078,0.0394949,0.34879,1.45706,-0.0102814,0.00696455
6201,0.138175,-0.004884,1.49267,-0.0381632,0.0738124,0.336119,1.50773,-0.0224507,0.0159967
6213,0.138175,-0.004884,1.49267,-0.0244682,0.129503,0.328385,1.47428,-0.0183285,0.0217251
6225,0.138175,-0.004884,1.49267,-0.0254506,0.129341,0.314429,1.47106,-0.0349132,0.0322083
6237,0.138175,-0.004884,1.49267,-0.0576312,0.118604,0.312266,1.46169,-0.0331778,0.0298038
6249,0.138175,-0.004884,1.49267,-0.0312183,0.0860742,0.315099,1.47532,-0.0107123,0.0049697
6261,0.138175,-0.004884,1.49267,-0.045391,0.100261,0.318848,1.50784,-0.025261,0.0224926
6273,0.138175,-0.004884,1.49267,-0.0283586,0.118571,0.312269,1.46974,-0.0138215,0.0171629
6285,0.138175,-0.004884,1.49267,-0.0600774,0.105806,0.307964,1.4975,-0.0301935,0.0264809
6297,0.138175,-0.004884,1.49267,0.00486401,0.152672,0.302885,1.48793,-0.00406087,0.00515698
6309,0.138175,-0.004884,1.49267,-0.0630078,0.121269,0.302492,1.4963,-0.0533323,0.0537524
6321,0.138175,-0.00610501,1.49267,-0.0670975,0.206069,0.291012,1.47814,-0.00301333,0.00386606
6333,0.138175,-0.00610501,1.49267,-0.0188487,0.135837,0.297593,1.5218,-0.0078395,0.00533603
6345,0.138175,-0.00610501,1.49267,-0.00134596,0.166925,0.300648,1.52387,-0.0318345,0.0383637
6357,0.138175,-0.00610501,1.49267,-0.0420025,0.210357,0.28136,1.54622,-0.0466169,0.0539246
6369,0.138175,-0.00610501,1.49267,0.010457,0.138028,0.278496,1.51392,-0.0180099,0.0290681
6381,0.138175,-0.00610501,1.49267,-0.0157589,0.147138,0.292491,1.47824,-0.0512174,0.0566614
6393,0.138175,-0.00610501,1.49267,-0.0381348,0.0992764,0.288191,1.48761,-0.0386479,0.0368267
6405,0.138175,-0.00610501,1.49267,-0.0253795,0.0177239,0.295255,1.46742,-0.0178729,0.0173539
6417,0.138175,-0.00610501,1.49267,-0.0415857,0.0265569,0.301928,1.49441,-0.022615,0.0181776
6429,0.138175,-0.00610501,1.49267,-0.0186095,0.0709126,0.292007,1.44823,-0.0101481,0.0107067
6441,0.138175,-0.00610501,1.49267,0.00976895,0.141325,0.292056,1.4288,-0.0332478,0.0253561
6453,0.138175,-0.00610501,1.49267,-0.00525758,0.232858,0.288399,1.41908,-0.060608,0.0496208
6465,0.138175,-0.00610501,1.49267,0.00335003,0.189143,0.271758,1.44657,-0.0583579,0.0455045
6477,0.138175,-0.00610501,1.49267,0.00703814,0.092742,0.274395,1.38672,-0.0564154,0.0488558
